Authority,Event type,Age group,Period,Count
E06000012,Physical,All ages,2023-07-01/P1M,40
E06000012,Physical,All ages,2023-08-01/P1M,37
E06000012,Physical,All ages,2023-09-01/P1M,41
E06000012,Physical,All ages,2023-10-01/P1M,47
E06000012,Physical,All ages,2023-11-01/P1M,45
E06000012,Physical,All ages,2023-12-01/P1M,25
E06000012,Physical,All ages,2024-01-01/P1M,41
E06000012,Physical,All ages,2024-02-01/P1M,44
E06000012,Physical,All ages,2024-03-01/P1M,36
E06000012,Physical,Adults,2023-04-01/P1M,6
E06000012,Physical,Adults,2023-05-01/P1M,16
E06000012,Physical,Adults,2023-06-01/P1M,7
E06000012,Physical,Adults,2023-07-01/P1M,13
E06000012,Physical,Adults,2023-08-01/P1M,5
E06000012,Physical,Adults,2023-09-01/P1M,9
E06000012,Physical,Adults,2023-10-01/P1M,14
E06000012,Physical,Adults,2023-11-01/P1M,8
E06000012,Physical,Adults,2023-12-01/P1M,4
E06000012,Physical,Adults,2024-01-01/P1M,9
E06000012,Physical,Adults,2024-02-01/P1M,7
E06000012,Physical,Adults,2024-03-01/P1M,5
E06000012,Physical,Under 12,2023-04-01/P1M,27
E06000012,Physical,Under 12,2023-05-01/P1M,36
E06000012,Physical,Under 12,2023-06-01/P1M,29
E06000012,Physical,Under 12,2023-07-01/P1M,27
E06000012,Physical,Under 12,2023-08-01/P1M,32
E06000012,Physical,Under 12,2023-09-01/P1M,32
E06000012,Physical,Under 12,2023-10-01/P1M,33
E06000012,Physical,Under 12,2023-11-01/P1M,37
E06000012,Physical,Under 12,2023-12-01/P1M,21
E06000012,Physical,Under 12,2024-01-01/P1M,32
E06000012,Physical,Under 12,2024-02-01/P1M,37
E06000012,Physical,Under 12,2024-03-01/P1M,31
E06000012,Digital,All ages,2023-04-01/P1M,2
E06000012,Digital,All ages,2023-05-01/P1M,6
E06000012,Digital,All ages,2023-06-01/P1M,2
E06000012,Digital,All ages,2023-07-01/P1M,1
E06000012,Digital,All ages,2023-08-01/P1M,1
E06000012,Digital,All ages,2023-09-01/P1M,1
E06000012,Digital,All ages,2023-10-01/P1M,2
E06000012,Digital,All ages,2023-11-01/P1M,8
E06000012,Digital,All ages,2024-01-01/P1M,2
E06000012,Digital,All ages,2024-02-01/P1M,2
E06000012,Digital,All ages,2024-03-01/P1M,4
E06000012,Digital,Adults,2023-04-01/P1M,2
E06000012,Digital,Adults,2023-05-01/P1M,6
E06000012,Digital,Adults,2023-06-01/P1M,2
E06000012,Digital,Adults,2023-07-01/P1M,1
E06000012,Digital,Adults,2023-08-01/P1M,1
E06000012,Digital,Adults,2023-09-01/P1M,1
E06000012,Digital,Adults,2023-10-01/P1M,2
E06000012,Digital,Adults,2023-11-01/P1M,8
E06000012,Digital,Adults,2024-01-01/P1M,2
E06000012,Digital,Adults,2024-02-01/P1M,2
E06000012,Digital,Adults,2024-03-01/P1M,4
E06000012,Physical,All ages,2023-04-01/P1M,33
E06000012,Physical,All ages,2023-05-01/P1M,52
E06000012,Physical,All ages,2023-06-01/P1M,36
E06000012,Physical,All ages,2023-07-01/P1M,40
E06000012,Physical,All ages,2023-08-01/P1M,37
E06000012,Physical,All ages,2023-09-01/P1M,41
E06000012,Physical,All ages,2023-10-01/P1M,47
E06000012,Physical,All ages,2023-11-01/P1M,45
E06000012,Physical,All ages,2023-12-01/P1M,25
E06000012,Physical,All ages,2024-01-01/P1M,41
E06000012,Physical,All ages,2024-02-01/P1M,44
E06000012,Physical,All ages,2024-03-01/P1M,36
E06000012,Physical,Adults,2023-04-01/P1M,6
E06000012,Physical,Adults,2023-05-01/P1M,16
E06000012,Physical,Adults,2023-06-01/P1M,7
E06000012,Physical,Adults,2023-07-01/P1M,13
E06000012,Physical,Adults,2023-08-01/P1M,5
E06000012,Physical,Adults,2023-09-01/P1M,9
E06000012,Physical,Adults,2023-10-01/P1M,14
E06000012,Physical,Adults,2023-11-01/P1M,8
E06000012,Physical,Adults,2023-12-01/P1M,4
E06000012,Physical,Adults,2024-01-01/P1M,9
E06000012,Physical,Adults,2024-02-01/P1M,7
E06000012,Physical,Adults,2024-03-01/P1M,5
E06000012,Physical,Under 12,2023-04-01/P1M,27
E06000012,Physical,Under 12,2023-05-01/P1M,36
E06000012,Physical,Under 12,2023-06-01/P1M,29
E06000012,Physical,Under 12,2023-07-01/P1M,27
E06000012,Physical,Under 12,2023-08-01/P1M,32
E06000012,Physical,Under 12,2023-09-01/P1M,32
E06000012,Physical,Under 12,2023-10-01/P1M,33
E06000012,Physical,Under 12,2023-11-01/P1M,37
E06000012,Physical,Under 12,2023-12-01/P1M,21
E06000012,Physical,Under 12,2024-01-01/P1M,32
E06000012,Physical,Under 12,2024-02-01/P1M,37
E06000012,Physical,Under 12,2024-03-01/P1M,31
E06000012,Digital,All ages,2023-04-01/P1M,2
E06000012,Digital,All ages,2023-05-01/P1M,6
E06000012,Digital,All ages,2023-06-01/P1M,2
E06000012,Digital,All ages,2023-07-01/P1M,1
E06000012,Digital,All ages,2023-08-01/P1M,1
E06000012,Digital,All ages,2023-09-01/P1M,1
E06000012,Digital,All ages,2023-10-01/P1M,2
E06000012,Digital,All ages,2023-11-01/P1M,8
E06000012,Digital,All ages,2024-01-01/P1M,2
E06000012,Digital,All ages,2024-02-01/P1M,2
E06000012,Digital,All ages,2024-03-01/P1M,4
E06000012,Digital,Adults,2023-04-01/P1M,2
E06000012,Digital,Adults,2023-05-01/P1M,6
E06000012,Digital,Adults,2023-06-01/P1M,2
E06000012,Digital,Adults,2023-07-01/P1M,1
E06000012,Digital,Adults,2023-08-01/P1M,1
E06000012,Digital,Adults,2023-09-01/P1M,1
E06000012,Digital,Adults,2023-10-01/P1M,2
E06000012,Digital,Adults,2023-11-01/P1M,8
E06000012,Digital,Adults,2024-01-01/P1M,2
E06000012,Digital,Adults,2024-02-01/P1M,2
E06000012,Digital,Adults,2024-03-01/P1M,4
E06000013,Physical,All ages,2023-04-01/P1M,48
E06000013,Physical,All ages,2023-05-01/P1M,46
E06000013,Physical,All ages,2023-06-01/P1M,27
E06000013,Physical,All ages,2023-07-01/P1M,29
E06000013,Physical,All ages,2023-08-01/P1M,52
E06000013,Physical,All ages,2023-09-01/P1M,22
E06000013,Physical,All ages,2023-10-01/P1M,30
E06000013,Physical,All ages,2023-11-01/P1M,31
E06000013,Physical,All ages,2023-12-01/P1M,14
E06000013,Physical,All ages,2024-01-01/P1M,23
E06000013,Physical,All ages,2024-02-01/P1M,36
E06000013,Physical,All ages,2024-03-01/P1M,32
E06000013,Physical,Adults,2023-04-01/P1M,3
E06000013,Physical,Adults,2023-05-01/P1M,9
E06000013,Physical,Adults,2023-06-01/P1M,4
E06000013,Physical,Adults,2023-07-01/P1M,3
E06000013,Physical,Adults,2023-08-01/P1M,3
E06000013,Physical,Adults,2023-09-01/P1M,7
E06000013,Physical,Adults,2023-10-01/P1M,10
E06000013,Physical,Adults,2023-11-01/P1M,10
E06000013,Physical,Adults,2023-12-01/P1M,6
E06000013,Physical,Adults,2024-01-01/P1M,5
E06000013,Physical,Adults,2024-02-01/P1M,7
E06000013,Physical,Adults,2024-03-01/P1M,5
E06000013,Physical,Under 12,2023-04-01/P1M,30
E06000013,Physical,Under 12,2023-05-01/P1M,35
E06000013,Physical,Under 12,2023-06-01/P1M,21
E06000013,Physical,Under 12,2023-07-01/P1M,21
E06000013,Physical,Under 12,2023-08-01/P1M,38
E06000013,Physical,Under 12,2023-09-01/P1M,10
E06000013,Physical,Under 12,2023-10-01/P1M,15
E06000013,Physical,Under 12,2023-11-01/P1M,15
E06000013,Physical,Under 12,2023-12-01/P1M,4
E06000013,Physical,Under 12,2024-01-01/P1M,13
E06000013,Physical,Under 12,2024-02-01/P1M,23
E06000013,Physical,Under 12,2024-03-01/P1M,17
E06000013,Physical,12-17,2023-08-01/P1M,6
E06000013,Physical,12-17,2024-02-01/P1M,1
E06000013,Physical,12-17,2024-03-01/P1M,1
E06000013,Physical,All Ages,2023-04-01/P1M,4
E06000013,Physical,All Ages,2023-05-01/P1M,6
E06000013,Physical,All Ages,2023-06-01/P1M,6
E06000013,Physical,All Ages,2023-07-01/P1M,5
E06000013,Physical,All Ages,2023-08-01/P1M,5
E06000013,Physical,All Ages,2023-09-01/P1M,5
E06000013,Physical,All Ages,2023-10-01/P1M,5
E06000013,Physical,All Ages,2023-11-01/P1M,6
E06000013,Physical,All Ages,2023-12-01/P1M,4
E06000013,Physical,All Ages,2024-01-01/P1M,5
E06000013,Physical,All Ages,2024-02-01/P1M,5
E06000013,Physical,All Ages,2024-03-01/P1M,9
E06000013,Physical,All ages,2023-04-01/P1M,48
E06000013,Physical,All ages,2023-05-01/P1M,46
E06000013,Physical,All ages,2023-06-01/P1M,27
E06000013,Physical,All ages,2023-07-01/P1M,29
E06000013,Physical,All ages,2023-08-01/P1M,52
E06000013,Physical,All ages,2023-09-01/P1M,22
E06000013,Physical,All ages,2023-10-01/P1M,30
E06000013,Physical,All ages,2023-11-01/P1M,31
E06000013,Physical,All ages,2023-12-01/P1M,14
E06000013,Physical,All ages,2024-01-01/P1M,23
E06000013,Physical,All ages,2024-02-01/P1M,36
E06000013,Physical,All ages,2024-03-01/P1M,32
E06000013,Physical,Adults,2023-04-01/P1M,3
E06000013,Physical,Adults,2023-05-01/P1M,9
E06000013,Physical,Adults,2023-06-01/P1M,4
E06000013,Physical,Adults,2023-07-01/P1M,3
E06000013,Physical,Adults,2023-08-01/P1M,3
E06000013,Physical,Adults,2023-09-01/P1M,7
E06000013,Physical,Adults,2023-10-01/P1M,10
E06000013,Physical,Adults,2023-11-01/P1M,10
E06000013,Physical,Adults,2023-12-01/P1M,6
E06000013,Physical,Adults,2024-01-01/P1M,5
E06000013,Physical,Adults,2024-02-01/P1M,7
E06000013,Physical,Adults,2024-03-01/P1M,5
E06000013,Physical,Under 12,2023-04-01/P1M,30
E06000013,Physical,Under 12,2023-05-01/P1M,35
E06000013,Physical,Under 12,2023-06-01/P1M,21
E06000013,Physical,Under 12,2023-07-01/P1M,21
E06000013,Physical,Under 12,2023-08-01/P1M,38
E06000013,Physical,Under 12,2023-09-01/P1M,10
E06000013,Physical,Under 12,2023-10-01/P1M,15
E06000013,Physical,Under 12,2023-11-01/P1M,15
E06000013,Physical,Under 12,2023-12-01/P1M,4
E06000013,Physical,Under 12,2024-01-01/P1M,13
E06000013,Physical,Under 12,2024-02-01/P1M,23
E06000013,Physical,Under 12,2024-03-01/P1M,17
E06000013,Physical,12-17,2023-08-01/P1M,6
E06000013,Physical,12-17,2024-02-01/P1M,1
E06000013,Physical,12-17,2024-03-01/P1M,1
E06000013,Physical,All Ages,2023-04-01/P1M,4
E06000013,Physical,All Ages,2023-05-01/P1M,6
E06000013,Physical,All Ages,2023-06-01/P1M,6
E06000013,Physical,All Ages,2023-07-01/P1M,5
E06000013,Physical,All Ages,2023-08-01/P1M,5
E06000013,Physical,All Ages,2023-09-01/P1M,5
E06000013,Physical,All Ages,2023-10-01/P1M,5
E06000013,Physical,All Ages,2023-11-01/P1M,6
E06000013,Physical,All Ages,2023-12-01/P1M,4
E06000013,Physical,All Ages,2024-01-01/P1M,5
E06000013,Physical,All Ages,2024-02-01/P1M,5
E06000013,Physical,All Ages,2024-03-01/P1M,9
E06000024,Physical,All ages,2023-06-01/P3M,792
E06000024,Physical,All ages,2023-09-01/P3M,781
E06000024,Physical,All ages,2023-12-01/P3M,861
E06000024,Physical,All ages,2024-03-01/P3M,955
E06000024,Physical,Adults,2023-06-01/P3M,359
E06000024,Physical,Adults,2023-09-01/P3M,383
E06000024,Physical,Adults,2023-12-01/P3M,382
E06000024,Physical,Adults,2024-03-01/P3M,410
E06000024,Physical,Under 12,2023-06-01/P3M,431
E06000024,Physical,Under 12,2023-09-01/P3M,391
E06000024,Physical,Under 12,2023-12-01/P3M,473
E06000024,Physical,Under 12,2024-03-01/P3M,528
E06000024,Physical,12-17,2023-06-01/P3M,2
E06000024,Physical,12-17,2023-09-01/P3M,7
E06000024,Physical,12-17,2023-12-01/P3M,6
E06000024,Physical,12-17,2024-03-01/P3M,17
E06000024,Physical,All ages,2023-06-01/P3M,792
E06000024,Physical,All ages,2023-09-01/P3M,781
E06000024,Physical,All ages,2023-12-01/P3M,861
E06000024,Physical,All ages,2024-03-01/P3M,955
E06000024,Physical,Adults,2023-06-01/P3M,359
E06000024,Physical,Adults,2023-09-01/P3M,383
E06000024,Physical,Adults,2023-12-01/P3M,382
E06000024,Physical,Adults,2024-03-01/P3M,410
E06000024,Physical,Under 12,2023-06-01/P3M,431
E06000024,Physical,Under 12,2023-09-01/P3M,391
E06000024,Physical,Under 12,2023-12-01/P3M,473
E06000024,Physical,Under 12,2024-03-01/P3M,528
E06000024,Physical,12-17,2023-06-01/P3M,2
E06000024,Physical,12-17,2023-09-01/P3M,7
E06000024,Physical,12-17,2023-12-01/P3M,6
E06000024,Physical,12-17,2024-03-01/P3M,17
E08000022,Physical,All ages,2023-04-01/P1M,193
E08000022,Physical,All ages,2023-05-01/P1M,196
E08000022,Physical,All ages,2023-06-01/P1M,188
E08000022,Physical,All ages,2023-07-01/P1M,183
E08000022,Physical,All ages,2023-08-01/P1M,235
E08000022,Physical,All ages,2023-09-01/P1M,176
E08000022,Physical,All ages,2023-10-01/P1M,201
E08000022,Physical,All ages,2023-11-01/P1M,202
E08000022,Physical,All ages,2023-12-01/P1M,178
E08000022,Physical,All ages,2024-01-01/P1M,203
E08000022,Physical,All ages,2024-02-01/P1M,208
E08000022,Physical,All ages,2024-03-01/P1M,185
E08000022,Physical,Adults,2023-04-01/P1M,65
E08000022,Physical,Adults,2023-05-01/P1M,80
E08000022,Physical,Adults,2023-06-01/P1M,73
E08000022,Physical,Adults,2023-07-01/P1M,67
E08000022,Physical,Adults,2023-08-01/P1M,58
E08000022,Physical,Adults,2023-09-01/P1M,67
E08000022,Physical,Adults,2023-10-01/P1M,73
E08000022,Physical,Adults,2023-11-01/P1M,73
E08000022,Physical,Adults,2023-12-01/P1M,60
E08000022,Physical,Adults,2024-01-01/P1M,61
E08000022,Physical,Adults,2024-02-01/P1M,58
E08000022,Physical,Adults,2024-03-01/P1M,55
E08000022,Physical,Under 12,2023-04-01/P1M,128
E08000022,Physical,Under 12,2023-05-01/P1M,116
E08000022,Physical,Under 12,2023-06-01/P1M,115
E08000022,Physical,Under 12,2023-07-01/P1M,116
E08000022,Physical,Under 12,2023-08-01/P1M,177
E08000022,Physical,Under 12,2023-09-01/P1M,109
E08000022,Physical,Under 12,2023-10-01/P1M,128
E08000022,Physical,Under 12,2023-11-01/P1M,129
E08000022,Physical,Under 12,2023-12-01/P1M,118
E08000022,Physical,Under 12,2024-01-01/P1M,142
E08000022,Physical,Under 12,2024-02-01/P1M,150
E08000022,Physical,Under 12,2024-03-01/P1M,130
E08000022,Physical,All ages,2023-04-01/P1M,193
E08000022,Physical,All ages,2023-05-01/P1M,196
E08000022,Physical,All ages,2023-06-01/P1M,188
E08000022,Physical,All ages,2023-07-01/P1M,183
E08000022,Physical,All ages,2023-08-01/P1M,235
E08000022,Physical,All ages,2023-09-01/P1M,176
E08000022,Physical,All ages,2023-10-01/P1M,201
E08000022,Physical,All ages,2023-11-01/P1M,202
E08000022,Physical,All ages,2023-12-01/P1M,178
E08000022,Physical,All ages,2024-01-01/P1M,203
E08000022,Physical,All ages,2024-02-01/P1M,208
E08000022,Physical,All ages,2024-03-01/P1M,185
E08000022,Physical,Adults,2023-04-01/P1M,65
E08000022,Physical,Adults,2023-05-01/P1M,80
E08000022,Physical,Adults,2023-06-01/P1M,73
E08000022,Physical,Adults,2023-07-01/P1M,67
E08000022,Physical,Adults,2023-08-01/P1M,58
E08000022,Physical,Adults,2023-09-01/P1M,67
E08000022,Physical,Adults,2023-10-01/P1M,73
E08000022,Physical,Adults,2023-11-01/P1M,73
E08000022,Physical,Adults,2023-12-01/P1M,60
E08000022,Physical,Adults,2024-01-01/P1M,61
E08000022,Physical,Adults,2024-02-01/P1M,58
E08000022,Physical,Adults,2024-03-01/P1M,55
E08000022,Physical,Under 12,2023-04-01/P1M,128
E08000022,Physical,Under 12,2023-05-01/P1M,116
E08000022,Physical,Under 12,2023-06-01/P1M,115
E08000022,Physical,Under 12,2023-07-01/P1M,116
E08000022,Physical,Under 12,2023-08-01/P1M,177
E08000022,Physical,Under 12,2023-09-01/P1M,109
E08000022,Physical,Under 12,2023-10-01/P1M,128
E08000022,Physical,Under 12,2023-11-01/P1M,129
E08000022,Physical,Under 12,2023-12-01/P1M,118
E08000022,Physical,Under 12,2024-01-01/P1M,142
E08000022,Physical,Under 12,2024-02-01/P1M,150
E08000022,Physical,Under 12,2024-03-01/P1M,130
E10000023,Physical,All ages,2023-04-01/P1M,627
E10000023,Physical,All ages,2023-05-01/P1M,728
E10000023,Physical,All ages,2023-06-01/P1M,741
E10000023,Physical,All ages,2023-07-01/P1M,748
E10000023,Physical,All ages,2023-08-01/P1M,641
E10000023,Physical,All ages,2023-09-01/P1M,705
E10000023,Physical,All ages,2023-10-01/P1M,874
E10000023,Physical,All ages,2023-11-01/P1M,946
E10000023,Physical,All ages,2023-12-01/P1M,664
E10000023,Physical,All ages,2024-01-01/P1M,784
E10000023,Physical,All ages,2024-02-01/P1M,868
E10000023,Physical,All ages,2024-03-01/P1M,861
E10000023,Physical,Adults,2023-04-01/P1M,95
E10000023,Physical,Adults,2023-05-01/P1M,97
E10000023,Physical,Adults,2023-06-01/P1M,106
E10000023,Physical,Adults,2023-07-01/P1M,100
E10000023,Physical,Adults,2023-08-01/P1M,91
E10000023,Physical,Adults,2023-09-01/P1M,119
E10000023,Physical,Adults,2023-10-01/P1M,145
E10000023,Physical,Adults,2023-11-01/P1M,159
E10000023,Physical,Adults,2023-12-01/P1M,97
E10000023,Physical,Adults,2024-01-01/P1M,123
E10000023,Physical,Adults,2024-02-01/P1M,159
E10000023,Physical,Adults,2024-03-01/P1M,139
E10000023,Physical,Under 12,2023-04-01/P1M,231
E10000023,Physical,Under 12,2023-05-01/P1M,293
E10000023,Physical,Under 12,2023-06-01/P1M,325
E10000023,Physical,Under 12,2023-07-01/P1M,334
E10000023,Physical,Under 12,2023-08-01/P1M,242
E10000023,Physical,Under 12,2023-09-01/P1M,254
E10000023,Physical,Under 12,2023-10-01/P1M,348
E10000023,Physical,Under 12,2023-11-01/P1M,381
E10000023,Physical,Under 12,2023-12-01/P1M,249
E10000023,Physical,Under 12,2024-01-01/P1M,286
E10000023,Physical,Under 12,2024-02-01/P1M,323
E10000023,Physical,Under 12,2024-03-01/P1M,313
E10000023,Physical,12-17,2023-04-01/P1M,30
E10000023,Physical,12-17,2023-05-01/P1M,13
E10000023,Physical,12-17,2023-06-01/P1M,7
E10000023,Physical,12-17,2023-07-01/P1M,15
E10000023,Physical,12-17,2023-08-01/P1M,14
E10000023,Physical,12-17,2023-09-01/P1M,18
E10000023,Physical,12-17,2023-10-01/P1M,18
E10000023,Physical,12-17,2023-11-01/P1M,27
E10000023,Physical,12-17,2023-12-01/P1M,25
E10000023,Physical,12-17,2024-01-01/P1M,34
E10000023,Physical,12-17,2024-02-01/P1M,31
E10000023,Physical,12-17,2024-03-01/P1M,36
E10000023,Physical,All Ages,2023-04-01/P1M,271
E10000023,Physical,All Ages,2023-05-01/P1M,325
E10000023,Physical,All Ages,2023-06-01/P1M,303
E10000023,Physical,All Ages,2023-07-01/P1M,299
E10000023,Physical,All Ages,2023-08-01/P1M,294
E10000023,Physical,All Ages,2023-09-01/P1M,314
E10000023,Physical,All Ages,2023-10-01/P1M,363
E10000023,Physical,All Ages,2023-11-01/P1M,379
E10000023,Physical,All Ages,2023-12-01/P1M,293
E10000023,Physical,All Ages,2024-01-01/P1M,341
E10000023,Physical,All Ages,2024-02-01/P1M,355
E10000023,Physical,All Ages,2024-03-01/P1M,373
E10000023,Digital,All ages,2023-10-01/P1M,1
E10000023,Digital,All ages,2024-03-01/P1M,1
E10000023,Physical,All ages,2023-04-01/P1M,627
E10000023,Physical,All ages,2023-05-01/P1M,728
E10000023,Physical,All ages,2023-06-01/P1M,741
E10000023,Physical,All ages,2023-07-01/P1M,748
E10000023,Physical,All ages,2023-08-01/P1M,641
E10000023,Physical,All ages,2023-09-01/P1M,705
E10000023,Physical,All ages,2023-10-01/P1M,874
E10000023,Physical,All ages,2023-11-01/P1M,946
E10000023,Physical,All ages,2023-12-01/P1M,664
E10000023,Physical,All ages,2024-01-01/P1M,784
E10000023,Physical,All ages,2024-02-01/P1M,868
E10000023,Physical,All ages,2024-03-01/P1M,861
E10000023,Physical,Adults,2023-04-01/P1M,95
E10000023,Physical,Adults,2023-05-01/P1M,97
E10000023,Physical,Adults,2023-06-01/P1M,106
E10000023,Physical,Adults,2023-07-01/P1M,100
E10000023,Physical,Adults,2023-08-01/P1M,91
E10000023,Physical,Adults,2023-09-01/P1M,119
E10000023,Physical,Adults,2023-10-01/P1M,145
E10000023,Physical,Adults,2023-11-01/P1M,159
E10000023,Physical,Adults,2023-12-01/P1M,97
E10000023,Physical,Adults,2024-01-01/P1M,123
E10000023,Physical,Adults,2024-02-01/P1M,159
E10000023,Physical,Adults,2024-03-01/P1M,139
E10000023,Physical,Under 12,2023-04-01/P1M,231
E10000023,Physical,Under 12,2023-05-01/P1M,293
E10000023,Physical,Under 12,2023-06-01/P1M,325
E10000023,Physical,Under 12,2023-07-01/P1M,334
E10000023,Physical,Under 12,2023-08-01/P1M,242
E10000023,Physical,Under 12,2023-09-01/P1M,254
E10000023,Physical,Under 12,2023-10-01/P1M,348
E10000023,Physical,Under 12,2023-11-01/P1M,381
E10000023,Physical,Under 12,2023-12-01/P1M,249
E10000023,Physical,Under 12,2024-01-01/P1M,286
E10000023,Physical,Under 12,2024-02-01/P1M,323
E10000023,Physical,Under 12,2024-03-01/P1M,313
E10000023,Physical,12-17,2023-04-01/P1M,30
E10000023,Physical,12-17,2023-05-01/P1M,13
E10000023,Physical,12-17,2023-06-01/P1M,7
E10000023,Physical,12-17,2023-07-01/P1M,15
E10000023,Physical,12-17,2023-08-01/P1M,14
E10000023,Physical,12-17,2023-09-01/P1M,18
E10000023,Physical,12-17,2023-10-01/P1M,18
E10000023,Physical,12-17,2023-11-01/P1M,27
E10000023,Physical,12-17,2023-12-01/P1M,25
E10000023,Physical,12-17,2024-01-01/P1M,34
E10000023,Physical,12-17,2024-02-01/P1M,31
E10000023,Physical,12-17,2024-03-01/P1M,36
E10000023,Physical,All Ages,2023-04-01/P1M,271
E10000023,Physical,All Ages,2023-05-01/P1M,325
E10000023,Physical,All Ages,2023-06-01/P1M,303
E10000023,Physical,All Ages,2023-07-01/P1M,299
E10000023,Physical,All Ages,2023-08-01/P1M,294
E10000023,Physical,All Ages,2023-09-01/P1M,314
E10000023,Physical,All Ages,2023-10-01/P1M,363
E10000023,Physical,All Ages,2023-11-01/P1M,379
E10000023,Physical,All Ages,2023-12-01/P1M,293
